year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2018,MINNESOTA,MN,2018-05-27,21,21.0,65.0,13.0,1.0,0.0
2018,MINNESOTA,MN,2018-06-03,22,26.0,62.0,11.0,1.0,0.0
2018,MINNESOTA,MN,2018-06-10,23,24.0,66.0,9.0,1.0,0.0
2018,MINNESOTA,MN,2018-06-17,24,25.0,63.0,11.0,1.0,0.0
2018,MINNESOTA,MN,2018-06-24,25,25.0,59.0,14.0,2.0,0.0
2018,MINNESOTA,MN,2018-07-01,26,26.0,57.0,14.0,3.0,0.0
2018,MINNESOTA,MN,2018-07-08,27,26.0,53.0,16.0,4.0,1.0
2018,MINNESOTA,MN,2018-07-15,28,25.0,52.0,16.0,5.0,2.0
2018,MINNESOTA,MN,2018-07-22,29,26.0,52.0,16.0,4.0,2.0
2018,MINNESOTA,MN,2018-07-29,30,26.0,53.0,15.0,4.0,2.0
2018,MINNESOTA,MN,2018-08-05,31,26.0,51.0,16.0,5.0,2.0
2018,MINNESOTA,MN,2018-08-12,32,25.0,52.0,16.0,5.0,2.0
2018,MINNESOTA,MN,2018-08-19,33,25.0,49.0,19.0,5.0,2.0
2018,MINNESOTA,MN,2018-08-26,34,25.0,50.0,18.0,5.0,2.0
2018,MINNESOTA,MN,2018-09-02,35,26.0,49.0,18.0,5.0,2.0
2018,MINNESOTA,MN,2018-09-09,36,25.0,51.0,17.0,5.0,2.0
2018,MINNESOTA,MN,2018-09-16,37,24.0,53.0,17.0,4.0,2.0
2018,MINNESOTA,MN,2018-09-23,38,26.0,52.0,16.0,4.0,2.0
2018,MINNESOTA,MN,2018-09-30,39,26.0,52.0,16.0,4.0,2.0
2018,MINNESOTA,MN,2018-10-07,40,25.0,52.0,17.0,4.0,2.0
2018,MINNESOTA,MN,2018-10-14,41,24.0,51.0,19.0,4.0,2.0
2018,MINNESOTA,MN,2018-10-21,42,24.0,52.0,17.0,5.0,2.0
2018,MINNESOTA,MN,2018-10-28,43,23.0,53.0,18.0,4.0,2.0
