year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2018,ILLINOIS,IL,2018-05-13,19,20.0,67.0,13.0,0.0,0.0
2018,ILLINOIS,IL,2018-05-20,20,30.0,58.0,11.0,1.0,0.0
2018,ILLINOIS,IL,2018-05-27,21,31.0,52.0,14.0,2.0,1.0
2018,ILLINOIS,IL,2018-06-03,22,25.0,56.0,16.0,2.0,1.0
2018,ILLINOIS,IL,2018-06-10,23,27.0,55.0,15.0,2.0,1.0
2018,ILLINOIS,IL,2018-06-17,24,29.0,52.0,15.0,3.0,1.0
2018,ILLINOIS,IL,2018-06-24,25,29.0,54.0,14.0,2.0,1.0
2018,ILLINOIS,IL,2018-07-01,26,32.0,53.0,12.0,2.0,1.0
2018,ILLINOIS,IL,2018-07-08,27,32.0,49.0,14.0,3.0,2.0
2018,ILLINOIS,IL,2018-07-15,28,29.0,51.0,14.0,4.0,2.0
2018,ILLINOIS,IL,2018-07-22,29,33.0,49.0,13.0,3.0,2.0
2018,ILLINOIS,IL,2018-07-29,30,29.0,51.0,15.0,4.0,1.0
2018,ILLINOIS,IL,2018-08-05,31,29.0,52.0,15.0,3.0,1.0
2018,ILLINOIS,IL,2018-08-12,32,32.0,44.0,18.0,4.0,2.0
2018,ILLINOIS,IL,2018-08-19,33,29.0,47.0,18.0,4.0,2.0
2018,ILLINOIS,IL,2018-08-26,34,29.0,47.0,19.0,4.0,1.0
2018,ILLINOIS,IL,2018-09-02,35,30.0,45.0,19.0,4.0,2.0
2018,ILLINOIS,IL,2018-09-09,36,31.0,46.0,18.0,4.0,1.0
2018,ILLINOIS,IL,2018-09-16,37,31.0,45.0,18.0,4.0,2.0
2018,ILLINOIS,IL,2018-09-23,38,32.0,47.0,15.0,4.0,2.0
2018,ILLINOIS,IL,2018-09-30,39,31.0,49.0,14.0,4.0,2.0
2018,ILLINOIS,IL,2018-10-07,40,31.0,49.0,14.0,4.0,2.0
2018,ILLINOIS,IL,2018-10-14,41,31.0,49.0,14.0,4.0,2.0
2018,ILLINOIS,IL,2018-10-21,42,31.0,49.0,14.0,4.0,2.0
