year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2016,ILLINOIS,IL,2016-05-15,19,13.0,55.0,26.0,4.0,2.0
2016,ILLINOIS,IL,2016-05-22,20,15.0,54.0,24.0,5.0,2.0
2016,ILLINOIS,IL,2016-05-29,21,15.0,56.0,23.0,4.0,2.0
2016,ILLINOIS,IL,2016-06-05,22,18.0,58.0,19.0,4.0,1.0
2016,ILLINOIS,IL,2016-06-12,23,17.0,58.0,20.0,4.0,1.0
2016,ILLINOIS,IL,2016-06-19,24,16.0,59.0,20.0,4.0,1.0
2016,ILLINOIS,IL,2016-06-26,25,17.0,54.0,22.0,5.0,2.0
2016,ILLINOIS,IL,2016-07-03,26,18.0,54.0,21.0,5.0,2.0
2016,ILLINOIS,IL,2016-07-10,27,20.0,56.0,18.0,4.0,2.0
2016,ILLINOIS,IL,2016-07-17,28,22.0,58.0,15.0,3.0,2.0
2016,ILLINOIS,IL,2016-07-24,29,24.0,58.0,14.0,3.0,1.0
2016,ILLINOIS,IL,2016-07-31,30,26.0,57.0,14.0,2.0,1.0
2016,ILLINOIS,IL,2016-08-07,31,26.0,57.0,14.0,2.0,1.0
2016,ILLINOIS,IL,2016-08-14,32,26.0,58.0,13.0,2.0,1.0
2016,ILLINOIS,IL,2016-08-21,33,27.0,57.0,13.0,2.0,1.0
2016,ILLINOIS,IL,2016-08-28,34,27.0,58.0,12.0,2.0,1.0
2016,ILLINOIS,IL,2016-09-04,35,27.0,58.0,12.0,2.0,1.0
2016,ILLINOIS,IL,2016-09-11,36,26.0,59.0,12.0,2.0,1.0
2016,ILLINOIS,IL,2016-09-18,37,25.0,60.0,12.0,2.0,1.0
2016,ILLINOIS,IL,2016-09-25,38,26.0,57.0,13.0,3.0,1.0
2016,ILLINOIS,IL,2016-10-02,39,26.0,56.0,14.0,3.0,1.0
2016,ILLINOIS,IL,2016-10-09,40,27.0,56.0,13.0,3.0,1.0
2016,ILLINOIS,IL,2016-10-16,41,27.0,56.0,13.0,3.0,1.0
