STATE,DATE,PRCP,RH,TMAX,TAVG,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT22
KS,2005-10-10,5.811764705882354,71.96250739852455,20.3,13.67185430463576,7.043708609271523,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
KS,2005-10-11,12.87735368956743,83.19848526051017,16.45,12.462820512820514,8.475641025641027,10.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
KS,2005-10-12,4.803836317135549,75.79027113704598,17.71761006289308,12.662893081761007,7.608176100628931,29.0,2.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2005-10-13,0.1595800524934383,65.39094481470089,21.88867924528302,14.055974842767297,6.223270440251572,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2005-10-14,0.0037037037037037,57.91909356383098,25.523417721518985,16.41392405063291,7.304430379746835,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2005-10-15,0.0437665782493368,56.91525690357403,27.832894736842107,18.07302631578948,8.313157894736841,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
KS,2005-10-16,0.1976439790575916,61.53307056653537,26.4953642384106,18.32086092715232,10.14635761589404,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
KS,2005-10-17,0.0562005277044854,56.59480466360703,27.00641025641025,19.059294871794872,11.112179487179487,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2005-10-18,0.0143236074270557,56.80545464069447,29.233544303797466,19.365506329113924,9.49746835443038,3.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2005-10-19,2.42303664921466,69.62717608557794,27.66455696202532,18.87848101265823,10.09240506329114,3.0,1.0,53.0,1.0,4.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
KS,2005-10-20,13.237215189873416,85.56779979951345,17.526114649681528,12.945222929936309,8.364331210191082,9.0,0.0,27.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
KS,2005-10-21,1.4928759894459105,75.33285058592112,16.32675159235669,11.087898089171974,5.8490445859872615,8.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
KS,2005-10-22,0.3147368421052631,74.84927756221492,17.02384105960265,10.298013245033111,3.572185430463576,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
KS,2005-10-23,0.6734584450402145,67.06888196262516,14.958552631578948,7.628145695364238,0.3184210526315789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
KS,2005-10-24,0.0204244031830238,63.49213702599008,11.903205128205128,4.902243589743589,-2.081528662420382,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2005-10-25,0.0,62.890892312602936,14.85448717948718,6.195192307692308,-2.464102564102564,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2005-10-26,0.0,60.70692682965895,16.952564102564104,7.873717948717949,-1.205128205128205,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
KS,2005-10-27,0.0021333333333333,60.355303520727,18.28376623376624,9.2487012987013,0.2136363636363636,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2005-10-28,0.0414438502673796,61.72938259789097,18.99868421052632,10.35657894736842,1.7144736842105264,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2005-10-29,0.1584905660377358,56.431287806139935,21.5312925170068,13.62312925170068,5.714965986394558,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
KS,2005-10-30,2.601827676240209,61.08537604508636,20.948979591836736,14.390068493150684,7.832191780821918,4.0,1.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
KS,2005-10-31,8.125196850393701,66.81612856918858,18.78310810810811,12.085472972972974,5.359060402684563,5.0,0.0,23.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
KS,2005-11-01,1.453846153846154,54.96557376047176,17.30632911392405,8.826582278481013,0.3468354430379746,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2005-11-02,0.0239583333333333,53.9225840145214,23.080503144654088,13.098427672955976,3.116352201257861,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2005-11-03,0.0,43.141656599507655,25.38238993710692,16.21194968553459,7.041509433962264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2005-11-04,0.0,58.98025748615032,23.84037267080745,14.654968944099378,5.469565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2005-11-05,0.0268421052631578,64.40978172020738,21.194805194805195,12.862091503267974,4.554248366013072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
KS,2005-11-06,0.0333333333333333,57.42741773539054,18.369078947368426,9.426644736842103,0.4522875816993463,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2005-11-07,0.0013192612137203,51.62242460487781,21.127741935483872,12.058387096774194,2.9890322580645163,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
KS,2005-11-08,0.0148936170212765,64.67764260809605,25.23481012658228,16.145859872611467,7.0484076433121015,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2005-11-09,0.0026385224274406,50.48072888701304,22.182911392405064,13.124840764331209,4.102547770700637,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2005-11-10,0.0007915567282321,49.05239627735456,14.99625,6.874375000000001,-1.2475,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2005-11-11,0.0096,48.357959363916464,20.83225806451613,11.373870967741937,1.9154838709677413,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2005-11-12,0.0275590551181102,58.24668962174352,23.815483870967743,15.40741935483871,6.999354838709678,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
KS,2005-11-13,0.0445040214477211,46.293548277518106,19.67763157894737,11.375328947368422,3.09281045751634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2005-11-14,0.4237967914438502,50.4518242223763,13.722929936305732,7.913694267515924,2.104458598726114,1.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0
KS,2005-11-15,5.053488372093024,70.46071842932272,11.90062893081761,5.868553459119497,-0.1635220125786163,4.0,0.0,23.0,1.0,3.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,4.0,1.0,4.0,2.0,0.0
KS,2005-11-16,0.8721485411140584,54.33582314629001,4.771069182389938,-1.0443396226415096,-6.8793750000000005,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2005-11-17,0.0,50.99565815063238,7.569182389937107,0.4842767295597484,-6.60062893081761,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2005-11-18,0.0,56.21420382476363,11.752201257861635,3.5676100628930816,-4.60875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2005-11-19,0.0589333333333333,59.9209422999565,13.416129032258064,5.803896103896103,-1.7941558441558445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0
KS,2005-11-20,0.307277628032345,72.55829337341191,10.76025641025641,5.045129870129871,-0.6616883116883118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
KS,2005-11-21,0.0377005347593582,64.21009374266832,12.577987421383648,4.974213836477987,-2.629559748427673,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2005-11-22,0.0,60.58918610771005,15.70440251572327,7.035220125786163,-1.6339622641509437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2005-11-23,0.0,45.03859281173021,17.531446540880502,8.900632911392405,0.2854430379746835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2005-11-24,0.0,54.83074610540618,17.6125,8.664238410596026,-0.2496688741721854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2005-11-25,0.0,52.77338593793012,12.029032258064516,3.4678571428571425,-5.077419354838709,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2005-11-26,0.0251381215469613,61.883970974640704,16.47615894039735,6.750666666666667,-2.958666666666667,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2005-11-27,1.0591666666666666,77.51731870249877,17.66953642384106,9.731333333333334,1.8013333333333332,6.0,1.0,34.0,1.0,9.0,1.0,1.0,0.0,2.0,5.0,0.0,0.0,4.0,0.0,3.0,1.0,1.0
KS,2005-11-28,8.321891891891891,80.31955132614378,9.257894736842106,3.324172185430464,-2.637748344370861,4.0,2.0,7.0,4.0,4.0,2.0,1.0,0.0,6.0,5.0,0.0,0.0,4.0,0.0,5.0,3.0,3.0
KS,2005-11-29,0.8682191780821917,65.89930969872454,1.205128205128205,-2.3805194805194807,-5.978709677419356,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
KS,2005-11-30,0.0104395604395604,70.14183790233889,3.261935483870968,-2.476451612903226,-8.21483870967742,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
KS,2005-12-01,0.0247311827956989,65.59619109442687,3.978125,-2.88625,-9.750625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2005-12-02,0.0034946236559139,63.6913789909396,3.1100000000000003,-2.7953125,-8.700624999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2005-12-03,0.0880108991825613,72.54375226938382,4.072077922077923,-1.3724025974025973,-6.816883116883116,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
KS,2005-12-04,0.1167123287671232,75.70453534143414,-0.2032894736842105,-5.252631578947368,-10.303921568627452,5.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
KS,2005-12-05,0.088235294117647,70.4463503299705,-0.4641025641025641,-6.377884615384616,-12.28407643312102,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
KS,2005-12-06,0.0707774798927614,62.03368007465269,-0.4645569620253164,-7.508544303797468,-14.55253164556962,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
KS,2005-12-07,1.08,71.2299460130995,-7.691875,-11.7159375,-15.74223602484472,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0
KS,2005-12-08,2.5923497267759563,75.3707336441919,-10.428930817610064,-15.873270440251572,-21.340625,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
KS,2005-12-09,0.0706199460916442,69.11425302204212,-5.105625,-12.806603773584904,-20.534591194968552,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2005-12-10,0.0771505376344086,61.78083212992132,2.9574193548387093,-4.776451612903226,-12.51032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2005-12-11,0.0131367292225201,57.92518884235884,9.541935483870969,2.3613636363636363,-4.82012987012987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2005-12-12,0.0067024128686327,62.6702906035432,11.90062893081761,4.466455696202532,-2.9936708860759493,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2005-12-13,0.2088948787061994,71.49726388680497,10.015625,3.49874213836478,-2.990566037735849,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
KS,2005-12-14,0.5922043010752688,67.51551123084016,8.72037037037037,3.2493788819875773,-2.172049689440993,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2005-12-15,0.0,56.72853402307994,6.165217391304348,0.7163522012578617,-4.781761006289308,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
KS,2005-12-16,0.1345013477088948,60.25876701358386,3.3260869565217392,-2.588993710691824,-8.4925,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
KS,2005-12-17,1.6772972972972973,77.04803278862195,0.2535031847133758,-3.8251612903225807,-7.918064516129032,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0
KS,2005-12-18,2.6415977961432504,82.71311630389437,-4.162337662337662,-6.693790849673203,-9.241830065359476,5.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
KS,2005-12-19,0.2326086956521739,77.35702266818122,-5.1672955974842765,-8.12879746835443,-11.113924050632912,7.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2005-12-20,0.0217158176943699,78.90517790851288,-2.233540372670808,-6.145962732919255,-10.058385093167702,13.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2005-12-21,0.0225806451612903,79.31936088739648,3.027044025157233,-2.987025316455696,-8.990625,18.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
KS,2005-12-22,0.0013477088948787,74.32804276294644,10.082278481012658,2.356687898089172,-5.3,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2005-12-23,0.0747282608695652,72.425005821016,14.282911392405062,7.039808917197452,-0.1987261146496815,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
KS,2005-12-24,0.971117166212534,67.98165054612882,13.096794871794872,7.259935897435897,1.4230769230769231,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
KS,2005-12-25,1.1544959128065395,68.45660433790685,11.340789473684213,4.8875,-1.577922077922078,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
KS,2005-12-26,0.0289972899728997,63.77522474284347,15.415584415584416,6.987012987012987,-1.4415584415584417,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2005-12-27,0.0206989247311827,65.39226461440707,16.864556962025315,7.821656050955414,-1.200632911392405,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
KS,2005-12-28,0.0,63.9585003859066,14.083018867924528,6.903773584905661,-0.2754716981132076,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2005-12-29,0.0199460916442048,66.44849897542747,13.77125,5.74625,-2.27875,13.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
KS,2005-12-30,0.0,56.71475150359546,13.20625,5.510625,-2.185,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2005-12-31,0.0,59.69902251087941,11.962337662337662,3.9029220779220775,-4.183225806451612,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
