year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2014,NEBRASKA,NE,2014-06-01,22,11.0,65.0,22.0,2.0,0.0
2014,NEBRASKA,NE,2014-06-08,23,11.0,59.0,24.0,4.0,2.0
2014,NEBRASKA,NE,2014-06-15,24,12.0,54.0,25.0,6.0,3.0
2014,NEBRASKA,NE,2014-06-22,25,14.0,54.0,25.0,5.0,2.0
2014,NEBRASKA,NE,2014-06-29,26,18.0,52.0,23.0,5.0,2.0
2014,NEBRASKA,NE,2014-07-06,27,20.0,52.0,21.0,5.0,2.0
2014,NEBRASKA,NE,2014-07-13,28,22.0,52.0,19.0,5.0,2.0
2014,NEBRASKA,NE,2014-07-20,29,24.0,52.0,17.0,5.0,2.0
2014,NEBRASKA,NE,2014-07-27,30,22.0,52.0,19.0,5.0,2.0
2014,NEBRASKA,NE,2014-08-03,31,20.0,52.0,20.0,6.0,2.0
2014,NEBRASKA,NE,2014-08-10,32,20.0,51.0,20.0,6.0,3.0
2014,NEBRASKA,NE,2014-08-17,33,20.0,50.0,21.0,6.0,3.0
2014,NEBRASKA,NE,2014-08-24,34,20.0,51.0,20.0,6.0,3.0
2014,NEBRASKA,NE,2014-08-31,35,21.0,50.0,20.0,6.0,3.0
2014,NEBRASKA,NE,2014-09-07,36,22.0,50.0,19.0,6.0,3.0
2014,NEBRASKA,NE,2014-09-14,37,22.0,51.0,19.0,6.0,2.0
2014,NEBRASKA,NE,2014-09-21,38,22.0,51.0,19.0,6.0,2.0
2014,NEBRASKA,NE,2014-09-28,39,22.0,51.0,19.0,6.0,2.0
2014,NEBRASKA,NE,2014-10-05,40,22.0,52.0,18.0,6.0,2.0
2014,NEBRASKA,NE,2014-10-12,41,23.0,52.0,18.0,5.0,2.0
2014,NEBRASKA,NE,2014-10-19,42,24.0,51.0,18.0,5.0,2.0
2014,NEBRASKA,NE,2014-10-26,43,24.0,51.0,18.0,5.0,2.0
2014,NEBRASKA,NE,2014-11-02,44,24.0,52.0,17.0,5.0,2.0
