year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2012,KANSAS,KS,2012-05-20,20,8.0,60.0,28.0,3.0,1.0
2012,KANSAS,KS,2012-05-27,21,5.0,50.0,37.0,6.0,2.0
2012,KANSAS,KS,2012-06-03,22,6.0,49.0,37.0,7.0,1.0
2012,KANSAS,KS,2012-06-10,23,4.0,45.0,41.0,8.0,2.0
2012,KANSAS,KS,2012-06-17,24,4.0,41.0,41.0,11.0,3.0
2012,KANSAS,KS,2012-06-24,25,4.0,36.0,43.0,13.0,4.0
2012,KANSAS,KS,2012-07-01,26,2.0,24.0,43.0,21.0,10.0
2012,KANSAS,KS,2012-07-08,27,1.0,18.0,38.0,28.0,15.0
2012,KANSAS,KS,2012-07-15,28,1.0,14.0,34.0,30.0,21.0
2012,KANSAS,KS,2012-07-22,29,1.0,11.0,29.0,31.0,28.0
2012,KANSAS,KS,2012-07-29,30,1.0,9.0,24.0,32.0,34.0
2012,KANSAS,KS,2012-08-05,31,1.0,8.0,22.0,32.0,37.0
2012,KANSAS,KS,2012-08-12,32,0.0,8.0,22.0,32.0,38.0
2012,KANSAS,KS,2012-08-19,33,0.0,5.0,22.0,32.0,41.0
2012,KANSAS,KS,2012-08-26,34,0.0,6.0,20.0,30.0,44.0
2012,KANSAS,KS,2012-09-02,35,0.0,7.0,22.0,30.0,41.0
2012,KANSAS,KS,2012-09-09,36,0.0,8.0,21.0,30.0,41.0
2012,KANSAS,KS,2012-09-16,37,0.0,8.0,21.0,30.0,41.0
2012,KANSAS,KS,2012-09-23,38,0.0,8.0,21.0,30.0,41.0
2012,KANSAS,KS,2012-09-30,39,0.0,8.0,21.0,30.0,41.0
