year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2013,NEBRASKA,NE,2013-06-02,22,10.0,64.0,25.0,1.0,0.0
2013,NEBRASKA,NE,2013-06-09,23,10.0,65.0,23.0,2.0,0.0
2013,NEBRASKA,NE,2013-06-16,24,10.0,65.0,23.0,2.0,0.0
2013,NEBRASKA,NE,2013-06-23,25,15.0,60.0,22.0,3.0,0.0
2013,NEBRASKA,NE,2013-06-30,26,16.0,62.0,19.0,3.0,0.0
2013,NEBRASKA,NE,2013-07-07,27,20.0,56.0,19.0,4.0,1.0
2013,NEBRASKA,NE,2013-07-14,28,17.0,54.0,22.0,5.0,2.0
2013,NEBRASKA,NE,2013-07-21,29,16.0,50.0,23.0,7.0,4.0
2013,NEBRASKA,NE,2013-07-28,30,15.0,48.0,24.0,8.0,5.0
2013,NEBRASKA,NE,2013-08-04,31,20.0,48.0,21.0,7.0,4.0
2013,NEBRASKA,NE,2013-08-11,32,20.0,47.0,20.0,7.0,6.0
2013,NEBRASKA,NE,2013-08-18,33,20.0,45.0,23.0,7.0,5.0
2013,NEBRASKA,NE,2013-08-25,34,20.0,46.0,23.0,6.0,5.0
2013,NEBRASKA,NE,2013-09-01,35,19.0,45.0,22.0,8.0,6.0
2013,NEBRASKA,NE,2013-09-08,36,19.0,43.0,23.0,8.0,7.0
2013,NEBRASKA,NE,2013-09-15,37,18.0,45.0,23.0,7.0,7.0
2013,NEBRASKA,NE,2013-09-22,38,17.0,46.0,23.0,7.0,7.0
2013,NEBRASKA,NE,2013-09-29,39,20.0,44.0,21.0,7.0,8.0
2013,NEBRASKA,NE,2013-10-20,42,21.0,47.0,18.0,7.0,7.0
2013,NEBRASKA,NE,2013-10-27,43,20.0,48.0,19.0,6.0,7.0
