STATE,DATE,TAVG,PRCP,RH,TMIN,TMAX,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11
TX,2020-01-01,7.952409638554217,0.1001232285890326,62.06861744272956,2.3585542168674696,13.546265060240964,39.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0
TX,2020-01-02,10.711832946635733,1.6474431818181818,78.82146446201043,6.222273781902553,15.20139211136891,71.0,30.0,2.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0
TX,2020-01-03,10.8375,1.262594973699591,74.44574130807325,5.5063084112149525,16.168691588785045,73.0,26.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0
TX,2020-01-04,9.090470588235297,0.0125689760882893,58.37685833533111,0.9416470588235294,17.23929411764706,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
TX,2020-01-05,11.058857808857807,0.0087277197295636,55.68369236373961,2.2051282051282053,19.912587412587413,17.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
TX,2020-01-06,11.413348946135832,0.0435179549604382,62.55278411256188,2.159953161592506,20.66674473067916,31.0,13.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
TX,2020-01-07,9.785128805620609,0.0101623571858087,49.51916461643725,0.4817330210772833,19.08852459016393,6.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
TX,2020-01-08,9.473842592592591,0.0013213213213213,53.687321335038206,0.0148148148148148,18.93287037037037,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
TX,2020-01-09,13.894199535962876,0.0492924528301886,73.11900813309164,6.988631090487239,20.79976798143852,35.0,2.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
TX,2020-01-10,16.2287558685446,1.4549941927990708,78.81211257303605,10.476525821596244,21.98098591549296,64.0,6.0,72.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
TX,2020-01-11,9.74427570093458,17.579605263157895,72.35115472881789,1.8824766355140188,17.60607476635514,42.0,1.0,52.0,6.0,4.0,6.0,0.0,3.0,1.0,6.0
TX,2020-01-12,7.107565011820331,0.2427443837279903,72.14830111370756,-0.1615566037735849,14.369267139479906,33.0,4.0,1.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0
TX,2020-01-13,10.612093023255811,0.430842797369994,79.84591039581079,3.493488372093023,17.730697674418604,119.0,56.0,4.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0
TX,2020-01-14,15.003953488372092,1.7100953449242848,81.13493403185244,8.481395348837209,21.52731481481481,129.0,69.0,5.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0
TX,2020-01-15,17.78811188811189,0.7981797497155859,80.3938052267755,11.971095571095573,23.612325581395343,109.0,25.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0
TX,2020-01-16,14.75431654676259,3.443785310734463,83.91041095208267,9.777937649880096,19.71710213776722,126.0,18.0,28.0,1.0,0.0,9.0,0.0,15.0,0.0,0.0
TX,2020-01-17,11.472470588235296,11.047997919916796,91.47700376272716,7.565492957746479,15.369953051643192,128.0,25.0,8.0,2.0,0.0,14.0,0.0,13.0,0.0,0.0
TX,2020-01-18,12.11320754716981,3.9379310344827583,80.81369252601623,6.605188679245283,17.621226415094338,105.0,24.0,16.0,0.0,0.0,1.0,0.0,11.0,0.0,1.0
TX,2020-01-19,7.892822966507176,1.3538508186779867,56.18449404343842,1.1088516746411483,14.676794258373205,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
TX,2020-01-20,7.111933174224344,0.018282208588957,55.17781155067827,0.3474940334128878,13.876372315035798,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
TX,2020-01-21,7.663895486935867,0.1625229638701775,62.42154882609054,1.2771971496437056,14.056872037914692,9.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0
TX,2020-01-22,9.035128805620609,6.407648283038502,81.34011717524629,4.68056206088993,13.389695550351288,102.0,26.0,7.0,5.0,0.0,1.0,0.0,11.0,0.0,0.0
TX,2020-01-23,10.147209302325582,9.265844504021448,80.87298929023768,4.74046511627907,15.551276102088169,112.0,40.0,8.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0
TX,2020-01-24,9.223887587822016,0.1298426150121065,65.93513374956983,1.8117096018735364,16.639953271028038,33.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
TX,2020-01-25,10.354057279236278,0.0438871473354232,69.44488394757727,2.7664285714285715,17.941766109785203,32.0,5.0,4.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0
TX,2020-01-26,12.837410926365797,2.067828106852497,74.77841160327309,5.759857482185273,19.91496437054632,99.0,46.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
TX,2020-01-27,12.68720930232558,0.2027143738433066,76.54558815669682,5.175116279069768,20.1993023255814,94.0,54.0,16.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0
TX,2020-01-28,12.422365339578455,6.355120167189133,79.17464500946038,5.959016393442623,18.88571428571429,93.0,7.0,60.0,1.0,0.0,2.0,0.0,19.0,0.0,2.0
TX,2020-01-29,8.450591016548463,2.224659964518037,69.7705108753311,2.520094562647754,14.381087470449172,20.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0
TX,2020-01-30,7.211647058823529,0.110989010989011,79.7180556829621,2.9056470588235297,11.51764705882353,59.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
TX,2020-01-31,7.0630588235294125,0.1974343310934636,76.13818499607943,2.507529411764706,11.618588235294116,30.0,2.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0
TX,2020-02-01,8.736244019138756,0.0111789859499083,59.712779113422535,0.5861244019138756,16.886363636363637,19.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
TX,2020-02-02,12.535202863961814,0.0017780502759043,48.75579029059924,2.569689737470167,22.50928571428572,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
TX,2020-02-03,15.264084507042254,0.0589166159464394,61.44860282877296,7.462206572769953,23.061358313817333,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
TX,2020-02-04,13.995882352941177,1.2571835803876852,82.7488119972938,7.130117647058824,20.85046948356808,96.0,12.0,9.0,1.0,1.0,3.0,0.0,27.0,1.0,0.0
TX,2020-02-05,5.784337349397591,1.648013816925734,85.35514262155235,0.0549397590361445,11.513734939759036,91.0,9.0,23.0,13.0,1.0,10.0,0.0,22.0,1.0,0.0
TX,2020-02-06,1.945433255269321,1.556401384083045,67.59490586712302,-3.857377049180328,7.748243559718969,23.0,4.0,10.0,11.0,0.0,4.0,0.0,3.0,0.0,0.0
TX,2020-02-07,6.126241134751774,0.0396341463414634,57.01352806679056,-2.306855791962175,14.559338061465722,3.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
TX,2020-02-08,10.346172248803828,0.0362684729064039,64.4230326397011,1.89066985645933,18.800477326968974,21.0,5.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0
TX,2020-02-09,14.600954653937947,0.251047277079593,77.04706017991164,8.075656324582338,21.12625298329356,70.0,2.0,13.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0
TX,2020-02-10,13.929787234042552,2.7891460055096418,83.24820775571746,7.804481132075471,20.04184397163121,101.0,4.0,33.0,1.0,0.0,2.0,0.0,23.0,0.0,0.0
TX,2020-02-11,8.252240566037736,7.109809119830329,91.09431974298258,4.5705188679245285,11.933962264150944,109.0,5.0,48.0,11.0,2.0,8.0,0.0,12.0,1.0,0.0
TX,2020-02-12,6.734154929577465,23.536799596163554,89.84278959256778,3.4843091334894614,9.925058548009368,110.0,11.0,47.0,3.0,0.0,8.0,0.0,5.0,0.0,0.0
TX,2020-02-13,6.40979020979021,2.8443346891342247,76.57455908568824,1.1496503496503496,11.66993006993007,27.0,8.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0
TX,2020-02-14,5.135714285714285,0.0308877928483353,71.54426766935714,-1.3229508196721311,11.594379391100704,21.0,3.0,0.0,1.0,0.0,2.0,0.0,8.0,0.0,0.0
TX,2020-02-15,8.242307692307692,0.0151213441194772,72.20031332274041,0.892326139088729,15.59014423076923,32.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0
TX,2020-02-16,13.469811320754715,0.0237087741132545,75.20826770903754,5.8353773584905655,21.10424528301887,103.0,44.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0
TX,2020-02-17,16.996785714285714,0.1251343283582089,75.80192979286986,9.864047619047618,24.135629453681712,96.0,25.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0
TX,2020-02-18,16.095872641509434,0.2301501501501501,78.79834493963209,9.795283018867924,22.396462264150944,87.0,5.0,12.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0
TX,2020-02-19,10.293525179856116,2.773388888888889,80.47788604747097,5.818225419664268,14.764114832535885,94.0,3.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
TX,2020-02-20,6.988117647058823,11.151820580474936,86.27614219495207,3.6072941176470574,10.368941176470589,86.0,1.0,3.0,0.0,0.0,3.0,0.0,10.0,0.0,0.0
TX,2020-02-21,4.690492957746479,1.3663434112949229,69.70715490052763,-0.6553990610328638,10.036384976525822,13.0,1.0,1.0,1.0,0.0,2.0,0.0,5.0,1.0,0.0
TX,2020-02-22,7.594736842105263,0.0181092694904849,65.34852459970162,1.0523923444976075,14.13708133971292,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
TX,2020-02-23,12.231861575178996,0.1005501222493887,75.17454728219334,6.483293556085919,17.980429594272078,45.0,0.0,2.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0
TX,2020-02-24,14.050823529411764,1.873648264086511,69.96386146016424,8.129882352941175,19.95868544600939,25.0,4.0,7.0,0.0,2.0,0.0,0.0,8.0,0.0,1.0
TX,2020-02-25,11.762853773584904,1.016266506602641,65.22703547201215,4.519103773584906,19.02329411764706,11.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0
TX,2020-02-26,6.774413145539906,0.0747266099635479,52.19113315241881,0.0892018779342722,13.45962441314554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0
TX,2020-02-27,4.938179669030733,0.0063713592233009,50.36593742332928,-3.6874704491725767,13.563829787234043,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0
TX,2020-02-28,9.13329411764706,0.012676923076923,48.279296906147465,-0.7731764705882354,19.03976470588235,2.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0
TX,2020-02-29,12.746153846153844,0.000314465408805,49.53245652792715,3.211298076923077,22.28100961538461,11.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
TX,2020-03-01,16.325894988066825,0.0097457627118644,64.04902336090096,9.142142857142856,23.51957040572793,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
TX,2020-03-02,17.977699530516432,0.0484197972570065,74.16038588287772,12.53356807511737,23.42183098591549,53.0,3.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
TX,2020-03-03,17.34726840855107,0.4353709198813056,78.29693783952055,12.935781990521326,21.762232779097385,92.0,19.0,9.0,0.0,1.0,0.0,0.0,26.0,0.0,0.0
TX,2020-03-04,14.88479809976247,12.657482305358949,81.6444658952664,10.62209026128266,19.12985781990521,96.0,10.0,82.0,0.0,3.0,0.0,0.0,16.0,0.0,2.0
TX,2020-03-05,12.638388625592416,9.178182778658217,66.93276382288286,6.140995260663507,19.135781990521327,21.0,3.0,9.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
TX,2020-03-06,12.661556603773583,0.1766225961538461,50.21821156288832,4.621226415094339,20.701886792452832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
TX,2020-03-07,12.542925659472422,0.014294516327788,56.666100301486765,5.38705035971223,19.698800959232614,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
TX,2020-03-08,14.09582338902148,0.1814067278287462,71.15446881585859,7.734367541766109,20.45727923627685,36.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
TX,2020-03-09,16.407193396226415,1.1454237288135591,78.80006832484368,11.795518867924528,21.0188679245283,50.0,6.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
TX,2020-03-10,18.09375,1.4539823008849555,80.1043356507304,12.14009433962264,24.04964705882353,92.0,37.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0
TX,2020-03-11,20.24988235294117,0.1080801944106926,75.94589036364532,13.658823529411764,26.840941176470587,76.0,28.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
TX,2020-03-12,21.84302600472813,0.078998778998779,72.97028175345807,16.143971631205673,27.54208037825059,20.0,2.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
TX,2020-03-13,20.43455188679245,3.88862837045721,80.72233695304732,15.19129411764706,25.670754716981133,66.0,12.0,33.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0
TX,2020-03-14,18.31674641148325,3.6363582793164406,84.15696562248068,14.38157894736842,22.251913875598085,103.0,11.0,23.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0
TX,2020-03-15,17.036276849642004,1.349503794512551,87.99357313961805,12.91837708830549,21.15417661097852,119.0,12.0,46.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0
TX,2020-03-16,15.987234042553192,7.350134336378291,88.38928182229579,12.083962264150944,19.88037825059101,125.0,20.0,38.0,0.0,2.0,0.0,0.0,26.0,0.0,0.0
TX,2020-03-17,18.46465721040189,1.0892343120322394,86.24939831895816,13.999056603773584,22.91560283687943,125.0,20.0,44.0,0.0,4.0,0.0,0.0,21.0,0.0,0.0
TX,2020-03-18,20.13859857482185,10.29527062532843,82.5312264444264,15.627315914489312,24.6498812351544,60.0,8.0,54.0,0.0,4.0,0.0,0.0,12.0,0.0,0.0
TX,2020-03-19,21.2633734939759,3.928088701161563,77.56945518455596,16.292289156626506,26.23413461538461,51.0,0.0,82.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0
TX,2020-03-20,16.640736342042754,10.511746522411128,79.93060910796041,10.266508313539193,23.01496437054632,57.0,0.0,70.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0
TX,2020-03-21,10.993509615384616,8.902881536819637,82.95005965685972,6.557211538461539,15.429807692307692,93.0,5.0,66.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0
