year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2011,MINNESOTA,MN,2011-05-29,21,10.0,55.0,32.0,3.0,0.0
2011,MINNESOTA,MN,2011-06-05,22,14.0,61.0,22.0,3.0,0.0
2011,MINNESOTA,MN,2011-06-12,23,15.0,62.0,20.0,3.0,0.0
2011,MINNESOTA,MN,2011-06-19,24,13.0,62.0,20.0,4.0,1.0
2011,MINNESOTA,MN,2011-06-26,25,13.0,57.0,24.0,5.0,1.0
2011,MINNESOTA,MN,2011-07-03,26,13.0,58.0,23.0,5.0,1.0
2011,MINNESOTA,MN,2011-07-10,27,14.0,58.0,22.0,5.0,1.0
2011,MINNESOTA,MN,2011-07-17,28,14.0,54.0,24.0,6.0,2.0
2011,MINNESOTA,MN,2011-07-24,29,16.0,56.0,21.0,5.0,2.0
2011,MINNESOTA,MN,2011-07-31,30,19.0,55.0,20.0,5.0,1.0
2011,MINNESOTA,MN,2011-08-07,31,19.0,55.0,19.0,5.0,2.0
2011,MINNESOTA,MN,2011-08-14,32,17.0,58.0,18.0,5.0,2.0
2011,MINNESOTA,MN,2011-08-21,33,17.0,53.0,22.0,6.0,2.0
2011,MINNESOTA,MN,2011-08-28,34,13.0,51.0,24.0,9.0,3.0
2011,MINNESOTA,MN,2011-09-04,35,13.0,48.0,26.0,10.0,3.0
2011,MINNESOTA,MN,2011-09-11,36,12.0,51.0,25.0,10.0,2.0
2011,MINNESOTA,MN,2011-09-18,37,10.0,46.0,28.0,12.0,4.0
2011,MINNESOTA,MN,2011-09-25,38,10.0,47.0,29.0,11.0,3.0
2011,MINNESOTA,MN,2011-10-02,39,9.0,47.0,29.0,11.0,4.0
2011,MINNESOTA,MN,2011-10-09,40,11.0,46.0,29.0,10.0,4.0
2011,MINNESOTA,MN,2011-10-16,41,12.0,45.0,28.0,11.0,4.0
2011,MINNESOTA,MN,2011-10-23,42,12.0,45.0,28.0,11.0,4.0
