year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2022,ILLINOIS,IL,2022-05-29,21,12.0,62.0,23.0,2.0,1.0
2022,ILLINOIS,IL,2022-06-05,22,15.0,66.0,18.0,1.0,0.0
2022,ILLINOIS,IL,2022-06-12,23,15.0,62.0,21.0,2.0,0.0
2022,ILLINOIS,IL,2022-06-19,24,14.0,57.0,25.0,3.0,1.0
2022,ILLINOIS,IL,2022-06-26,25,11.0,59.0,23.0,5.0,2.0
2022,ILLINOIS,IL,2022-07-03,26,9.0,56.0,27.0,6.0,2.0
2022,ILLINOIS,IL,2022-07-10,27,13.0,53.0,27.0,5.0,2.0
2022,ILLINOIS,IL,2022-07-17,28,16.0,54.0,22.0,5.0,3.0
2022,ILLINOIS,IL,2022-07-24,29,18.0,53.0,17.0,9.0,3.0
2022,ILLINOIS,IL,2022-07-31,30,22.0,52.0,18.0,6.0,2.0
2022,ILLINOIS,IL,2022-08-07,31,21.0,54.0,20.0,4.0,1.0
2022,ILLINOIS,IL,2022-08-14,32,22.0,51.0,21.0,4.0,2.0
2022,ILLINOIS,IL,2022-08-21,33,21.0,49.0,22.0,5.0,3.0
2022,ILLINOIS,IL,2022-08-28,34,20.0,49.0,24.0,4.0,3.0
2022,ILLINOIS,IL,2022-09-04,35,20.0,51.0,21.0,4.0,4.0
2022,ILLINOIS,IL,2022-09-11,36,24.0,48.0,19.0,5.0,4.0
2022,ILLINOIS,IL,2022-09-18,37,20.0,51.0,20.0,5.0,4.0
2022,ILLINOIS,IL,2022-09-25,38,16.0,53.0,20.0,6.0,5.0
2022,ILLINOIS,IL,2022-10-02,39,14.0,55.0,23.0,5.0,3.0
2022,ILLINOIS,IL,2022-10-09,40,18.0,54.0,21.0,4.0,3.0
2022,ILLINOIS,IL,2022-10-16,41,20.0,53.0,20.0,4.0,3.0
