year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2015,OHIO,OH,2015-05-24,21,19.0,68.0,13.0,0.0,0.0
2015,OHIO,OH,2015-05-31,22,21.0,66.0,13.0,0.0,0.0
2015,OHIO,OH,2015-06-07,23,22.0,65.0,13.0,0.0,0.0
2015,OHIO,OH,2015-06-14,24,20.0,60.0,18.0,2.0,0.0
2015,OHIO,OH,2015-06-21,25,13.0,48.0,32.0,6.0,1.0
2015,OHIO,OH,2015-06-28,26,7.0,35.0,44.0,12.0,2.0
2015,OHIO,OH,2015-07-05,27,8.0,37.0,40.0,12.0,3.0
2015,OHIO,OH,2015-07-12,28,6.0,35.0,37.0,16.0,6.0
2015,OHIO,OH,2015-07-19,29,10.0,36.0,34.0,15.0,5.0
2015,OHIO,OH,2015-07-26,30,10.0,37.0,33.0,15.0,5.0
2015,OHIO,OH,2015-08-02,31,10.0,36.0,34.0,15.0,5.0
2015,OHIO,OH,2015-08-09,32,11.0,35.0,33.0,16.0,5.0
2015,OHIO,OH,2015-08-16,33,10.0,36.0,34.0,15.0,5.0
2015,OHIO,OH,2015-08-23,34,10.0,36.0,34.0,15.0,5.0
2015,OHIO,OH,2015-08-30,35,10.0,39.0,31.0,15.0,5.0
2015,OHIO,OH,2015-09-06,36,10.0,38.0,32.0,15.0,5.0
2015,OHIO,OH,2015-09-13,37,10.0,38.0,31.0,16.0,5.0
2015,OHIO,OH,2015-09-20,38,11.0,38.0,31.0,15.0,5.0
2015,OHIO,OH,2015-09-27,39,11.0,38.0,31.0,15.0,5.0
2015,OHIO,OH,2015-10-04,40,12.0,38.0,31.0,14.0,5.0
2015,OHIO,OH,2015-10-11,41,12.0,38.0,31.0,14.0,5.0
2015,OHIO,OH,2015-10-18,42,12.0,39.0,30.0,14.0,5.0
