year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2015,TEXAS,TX,2015-05-03,18,30.0,39.0,21.0,5.0,5.0
2015,TEXAS,TX,2015-05-10,19,24.0,46.0,22.0,4.0,4.0
2015,TEXAS,TX,2015-05-17,20,22.0,45.0,24.0,5.0,4.0
2015,TEXAS,TX,2015-05-24,21,22.0,47.0,23.0,4.0,4.0
2015,TEXAS,TX,2015-05-31,22,24.0,47.0,21.0,4.0,4.0
2015,TEXAS,TX,2015-06-07,23,22.0,47.0,21.0,6.0,4.0
2015,TEXAS,TX,2015-06-14,24,21.0,47.0,25.0,5.0,2.0
2015,TEXAS,TX,2015-06-21,25,19.0,46.0,27.0,6.0,2.0
2015,TEXAS,TX,2015-06-28,26,16.0,46.0,29.0,6.0,3.0
2015,TEXAS,TX,2015-07-05,27,13.0,50.0,28.0,6.0,3.0
2015,TEXAS,TX,2015-07-12,28,13.0,50.0,27.0,7.0,3.0
2015,TEXAS,TX,2015-07-19,29,14.0,49.0,27.0,7.0,3.0
2015,TEXAS,TX,2015-07-26,30,13.0,50.0,26.0,7.0,4.0
2015,TEXAS,TX,2015-08-02,31,13.0,44.0,32.0,8.0,3.0
2015,TEXAS,TX,2015-08-09,32,14.0,43.0,31.0,9.0,3.0
2015,TEXAS,TX,2015-08-16,33,14.0,42.0,32.0,9.0,3.0
2015,TEXAS,TX,2015-08-23,34,15.0,41.0,33.0,8.0,3.0
2015,TEXAS,TX,2015-08-30,35,15.0,41.0,33.0,8.0,3.0
2015,TEXAS,TX,2015-09-06,36,15.0,41.0,33.0,8.0,3.0
2015,TEXAS,TX,2015-09-13,37,15.0,41.0,33.0,8.0,3.0
2015,TEXAS,TX,2015-09-20,38,15.0,41.0,33.0,8.0,3.0
2015,TEXAS,TX,2015-09-27,39,15.0,41.0,33.0,8.0,3.0
2015,TEXAS,TX,2015-10-04,40,15.0,41.0,33.0,8.0,3.0
2015,TEXAS,TX,2015-10-11,41,15.0,41.0,33.0,8.0,3.0
2015,TEXAS,TX,2015-10-18,42,15.0,41.0,33.0,8.0,3.0
2015,TEXAS,TX,2015-10-25,43,15.0,41.0,33.0,8.0,3.0
2015,TEXAS,TX,2015-11-01,44,15.0,41.0,33.0,8.0,3.0
2015,TEXAS,TX,2015-11-08,45,15.0,41.0,33.0,8.0,3.0
2015,TEXAS,TX,2015-11-15,46,15.0,41.0,33.0,8.0,3.0
2015,TEXAS,TX,2015-11-22,47,11.0,48.0,29.0,8.0,4.0
2015,TEXAS,TX,2015-11-29,48,11.0,48.0,29.0,8.0,4.0
