STATE,DATE,TAVG,PRCP,RH,TMIN,TMAX,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT16,WT17,WT18,WT19,WT21,WT22
NC,2007-01-01,13.231043956043957,19.50055865921788,83.11598979940928,8.242307692307692,18.21978021978022,31.0,2.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0
NC,2007-01-02,8.697765363128491,2.907103825136612,58.615899526373134,1.2329608938547485,16.162569832402234,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2007-01-03,6.833152173913043,0.0358695652173913,71.95596467443451,-1.2043478260869565,14.870652173913042,16.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
NC,2007-01-04,10.029521276595744,0.7005376344086022,78.08283732578924,2.5420212765957446,17.517021276595745,26.0,4.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
NC,2007-01-05,14.529255319148936,6.048369565217392,88.96676795087588,9.51223404255319,19.54627659574468,37.0,9.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0
NC,2007-01-06,15.275806451612905,11.954335260115606,76.63305720350135,10.37258064516129,20.17903225806452,25.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
NC,2007-01-07,12.204594594594594,4.852808988764044,83.065768288917,6.130645161290323,18.26054054054054,30.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0
NC,2007-01-08,11.041711229946523,17.134682080924854,70.88975240594063,5.129411764705883,16.954010695187165,27.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,7.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0
NC,2007-01-09,5.175945945945946,0.7601092896174864,49.50370912305922,-1.8634408602150536,12.192432432432431,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0
NC,2007-01-10,2.9717391304347824,0.6527777777777778,44.70765885215731,-2.929189189189189,8.861413043478262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2007-01-11,2.0580645161290323,0.0232432432432432,56.27128509911879,-4.610752688172044,8.726881720430107,4.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NC,2007-01-12,6.555319148936171,0.0081967213114754,67.73165679058701,-0.5978723404255318,13.726984126984128,8.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2007-01-13,11.93475935828877,0.0103825136612021,76.68247597226737,5.354545454545455,18.51497326203209,21.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2007-01-14,14.168010752688172,0.0156756756756756,74.99896930277103,7.724731182795699,20.611290322580643,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2007-01-15,15.499462365591398,0.1,74.56912891274546,10.125806451612904,20.87311827956989,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC,2007-01-16,12.434782608695652,0.6845303867403314,72.45316654458409,6.680540540540541,18.2375,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
NC,2007-01-17,3.674331550802139,0.5934782608695652,46.91762842662956,-2.2058510638297872,9.533689839572192,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
NC,2007-01-18,0.8852150537634409,3.058333333333333,72.56330383396721,-2.5091397849462367,4.279569892473118,30.0,1.0,0.0,12.0,0.0,8.0,0.0,3.0,0.0,0.0,5.0,3.0,9.0,3.0,4.0,2.0,0.0,0.0
NC,2007-01-19,3.4486702127659576,4.694413407821229,73.11853640777281,-0.5728723404255319,7.453968253968254,29.0,4.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,1.0,8.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0
NC,2007-01-20,3.493010752688172,0.1961538461538461,42.64532186109152,-2.212903225806452,9.198924731182796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2007-01-21,2.2764864864864864,4.424043715846994,63.13034615200412,-2.3545945945945945,6.951075268817204,28.0,0.0,0.0,5.0,0.0,8.0,0.0,1.0,0.0,0.0,9.0,0.0,9.0,2.0,1.0,2.0,0.0,0.0
NC,2007-01-22,3.645675675675676,17.564606741573034,92.03344059226237,0.4821621621621622,6.80918918918919,35.0,5.0,0.0,2.0,0.0,2.0,0.0,5.0,0.0,0.0,9.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0
NC,2007-01-23,3.584510869565217,0.4049180327868852,75.39200390746639,-0.0826086956521739,7.251630434782609,31.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2007-01-24,3.1254010695187167,0.0260869565217391,68.93866514655086,-2.057754010695187,8.30855614973262,18.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2007-01-25,3.159782608695652,0.0081967213114754,60.93073298835703,-1.752717391304348,8.07081081081081,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC,2007-01-26,0.949468085106383,0.0521739130434782,38.68733084751688,-5.962234042553192,7.861170212765958,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2007-01-27,4.868010752688172,0.056043956043956,39.69312931096627,-2.821505376344086,12.55752688172043,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2007-01-28,6.4114130434782615,2.084180790960452,51.7970817272749,-0.9005434782608696,13.688108108108109,11.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,9.0,1.0,4.0,0.0,0.0,0.0
NC,2007-01-29,-0.8905405405405405,1.1287292817679555,39.27048343489147,-8.275268817204301,6.511891891891892,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0
NC,2007-01-30,-0.1461538461538461,0.0722826086956521,44.95596562900333,-6.1631868131868135,5.860109289617487,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2007-01-31,0.3101092896174863,0.0178378378378378,38.47338565151722,-5.961081081081081,6.570491803278689,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2007-02-01,-0.3486631016042781,5.214054054054055,68.15433959325377,-4.583957219251337,3.886631016042781,33.0,3.0,0.0,12.0,0.0,6.0,0.0,4.0,0.0,0.0,4.0,3.0,9.0,2.0,6.0,1.0,0.0,0.0
NC,2007-02-02,2.2050531914893616,8.736413043478262,92.8124485807388,-0.977127659574468,5.387234042553192,41.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
NC,2007-02-03,1.679255319148936,0.4416216216216216,54.9840149423986,-3.298404255319149,6.656914893617022,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2007-02-04,1.3579787234042553,0.0282608695652173,42.78243979049312,-4.032978723404256,6.748936170212766,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NC,2007-02-05,-0.2125,0.0516129032258064,31.99244608241717,-6.153723404255319,5.72872340425532,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2007-02-06,-2.362962962962963,0.0037433155080213,34.638886463574224,-8.6,3.874074074074074,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2007-02-07,3.2510752688172047,0.0652406417112299,45.70328671658867,-3.549462365591398,10.051612903225806,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
